# iy iz iroll Y Z Roll candidate quality planning_ratio q0 q1 q2 q3 q4 q5
0 3 9 -0.75000000 0.55000000 4.06364000 0 7.26705000 0.62500000 0.00000000 -2.74277433 -1.54140001 -1.65352056 0.00000000 0.00000000
0 3 10 -0.75000000 0.55000000 4.38182000 0 7.29249000 0.62500000 0.00000000 -2.73644328 -1.52839129 -1.73227636 0.00000000 0.00000000
0 3 11 -0.75000000 0.55000000 4.70000000 0 7.25153000 0.62500000 0.00000000 -2.96835615 -1.42275897 -1.85287719 0.00000000 0.00000000
0 4 0 -0.75000000 0.60000000 1.20000000 0 9.82085000 0.87500000 0.00000000 -0.91684431 1.41917300 -2.86293522 0.00000000 0.00000000
0 4 1 -0.75000000 0.60000000 1.51818000 0 11.11090000 1.00000000 0.00000000 -0.39064477 0.68686021 -2.30720750 0.00000000 0.00000000
0 4 2 -0.75000000 0.60000000 1.83636000 0 11.11220000 1.00000000 0.00000000 -0.19762856 -0.60011579 -1.28394646 0.00000000 0.00000000
0 4 3 -0.75000000 0.60000000 2.15455000 0 9.85100000 0.87500000 0.00000000 -0.32001817 -1.06261191 -1.33642116 0.00000000 0.00000000
0 4 4 -0.75000000 0.60000000 2.47273000 0 9.85228000 0.87500000 0.00000000 -1.20913669 -0.91057156 -2.80065407 0.00000000 0.00000000
0 4 5 -0.75000000 0.60000000 2.79091000 0 11.10320000 1.00000000 0.00000000 -2.32483237 1.13168301 -2.00238184 0.00000000 0.00000000
0 4 6 -0.75000000 0.60000000 3.10909000 0 11.07970000 1.00000000 0.00000000 -2.66287359 1.23022985 -2.26586971 0.00000000 0.00000000
0 4 7 -0.75000000 0.60000000 3.42727000 0 11.05680000 1.00000000 0.00000000 -2.82731937 -0.07993376 -2.53826896 0.00000000 0.00000000
0 4 8 -0.75000000 0.60000000 3.74545000 0 7.31264000 0.62500000 0.00000000 -2.88442949 -0.14543415 -2.45260587 0.00000000 0.00000000
0 4 9 -0.75000000 0.60000000 4.06364000 0 7.23733000 0.62500000 0.00000000 -3.15432819 -0.28226573 -2.42728261 0.00000000 0.00000000
0 4 10 -0.75000000 0.60000000 4.38182000 0 7.27700000 0.62500000 0.00000000 -2.67023995 -1.52086814 -1.66141537 0.00000000 0.00000000
0 4 11 -0.75000000 0.60000000 4.70000000 0 4.78760000 0.37500000 0.00000000 -3.02479480 -1.41415376 -1.81890885 0.00000000 0.00000000
