# iy iz iroll Y Z Roll candidate quality planning_ratio q0 q1 q2 q3 q4 q5
0 6 7 -0.75000000 0.21666700 0.63888900 9 -1.57862696 1.00000000 0.00000000 0.49820192 0.70654994 -1.46713662 0.00000000 0.00000000
0 6 8 -0.75000000 0.21666700 0.84444400 3 -1.99774581 1.00000000 0.00000000 0.03257927 1.04472104 1.66609674 0.00000000 0.00000000
0 6 9 -0.75000000 0.21666700 1.05000000 3 -1.75520464 1.00000000 0.00000000 0.06568133 1.09374902 1.68760553 0.00000000 0.00000000
0 7 0 -0.75000000 0.26111100 -0.80000000 9 -8.07981387 0.40000000 0.00000000 0.24768184 1.79939353 -1.54189788 0.00000000 0.00000000
0 7 1 -0.75000000 0.26111100 -0.59444400 7 -5.78757541 0.40000000 0.00000000 0.21418485 1.63939746 0.48990800 0.00000000 0.00000000
0 7 2 -0.75000000 0.26111100 -0.38888900 7 -4.22341383 0.60000000 0.00000000 0.21246089 1.63617798 0.48724947 0.00000000 0.00000000
0 7 3 -0.75000000 0.26111100 -0.18333300 7 -3.70093445 0.90000000 0.00000000 0.21219377 1.63527869 0.48608205 0.00000000 0.00000000
0 7 4 -0.75000000 0.26111100 0.02222220 9 -2.86655491 0.70000000 0.00000000 0.49405523 1.37998440 -1.60922193 0.00000000 0.00000000
0 7 5 -0.75000000 0.26111100 0.22777800 9 -2.39090983 0.80000000 0.00000000 0.48064587 1.37038455 -1.61068351 0.00000000 0.00000000
0 7 6 -0.75000000 0.26111100 0.43333300 7 -2.22006189 0.90000000 0.00000000 -0.61758642 2.22271312 -0.01875784 0.00000000 0.00000000
0 7 7 -0.75000000 0.26111100 0.63888900 9 -1.49091913 1.00000000 0.00000000 0.49749201 0.70493267 -1.46739790 0.00000000 0.00000000
0 7 8 -0.75000000 0.26111100 0.84444400 9 -2.04025935 1.00000000 0.00000000 0.49606527 0.70121608 -1.47104905 0.00000000 0.00000000
0 7 9 -0.75000000 0.26111100 1.05000000 3 -1.89319245 1.00000000 0.00000000 0.07181921 1.10413346 1.69138582 0.00000000 0.00000000
0 8 0 -0.75000000 0.30555600 -0.80000000 7 -8.49141618 0.40000000 0.00000000 0.22046397 1.64511514 0.49186333 0.00000000 0.00000000
0 8 1 -0.75000000 0.30555600 -0.59444400 7 -5.89958270 0.50000000 0.00000000 0.21333070 1.63740303 0.48864991 0.00000000 0.00000000
0 8 2 -0.75000000 0.30555600 -0.38888900 7 -4.32620158 0.50000000 0.00000000 0.21245831 1.63559010 0.48657952 0.00000000 0.00000000
