# iy iz iroll Y Z Roll candidate quality planning_ratio q0 q1 q2 q3 q4 q5
0 6 6 -0.75000000 0.21666700 0.43333300 0 11.11860000 1.00000000 0.00000000 -1.08259838 2.10270856 -1.07744582 0.00000000 0.00000000
0 6 7 -0.75000000 0.21666700 0.63888900 0 11.09800000 1.00000000 0.00000000 -0.32490256 1.15191761 -0.18682901 0.00000000 0.00000000
0 6 8 -0.75000000 0.21666700 0.84444400 0 11.10470000 1.00000000 0.00000000 -0.62416383 0.60513751 1.37688773 0.00000000 0.00000000
0 6 9 -0.75000000 0.21666700 1.05000000 0 11.10910000 1.00000000 0.00000000 -0.68063324 0.62226133 1.36297981 0.00000000 0.00000000
0 7 0 -0.75000000 0.26111100 -0.80000000 0 5.08290000 0.40000000 0.00000000 0.05096142 1.03956166 0.34908772 0.00000000 0.00000000
0 7 1 -0.75000000 0.26111100 -0.59444400 0 6.10205000 0.50000000 0.00000000 0.06617888 1.06347875 0.34962976 0.00000000 0.00000000
0 7 2 -0.75000000 0.26111100 -0.38888900 0 9.10207000 0.80000000 0.00000000 -0.21718654 1.78891842 0.15795566 0.00000000 0.00000000
0 7 3 -0.75000000 0.26111100 -0.18333300 0 10.06580000 0.90000000 0.00000000 -0.01619531 1.57416574 0.96550071 0.00000000 0.00000000
0 7 4 -0.75000000 0.26111100 0.02222220 0 11.03990000 1.00000000 0.00000000 -0.96162015 1.51598831 1.12444603 0.00000000 0.00000000
0 7 5 -0.75000000 0.26111100 0.22777800 0 11.08050000 1.00000000 0.00000000 -0.91896225 1.62878393 1.10294957 0.00000000 0.00000000
0 7 6 -0.75000000 0.26111100 0.43333300 0 11.01010000 1.00000000 0.00000000 -0.33765577 1.21346596 -0.25198493 0.00000000 0.00000000
0 7 7 -0.75000000 0.26111100 0.63888900 0 11.10350000 1.00000000 0.00000000 -0.29587406 1.12201545 -0.17970094 0.00000000 0.00000000
0 7 8 -0.75000000 0.26111100 0.84444400 0 11.09750000 1.00000000 0.00000000 -0.29399391 1.06573786 -0.21387554 0.00000000 0.00000000
0 7 9 -0.75000000 0.26111100 1.05000000 0 11.10130000 1.00000000 0.00000000 -0.66367191 0.62743250 1.35504553 0.00000000 0.00000000
0 8 0 -0.75000000 0.30555600 -0.80000000 0 4.08940000 0.30000000 0.00000000 0.16259001 1.00856001 0.52291765 0.00000000 0.00000000
0 8 1 -0.75000000 0.30555600 -0.59444400 0 5.09186000 0.40000000 0.00000000 0.16903620 0.95670935 0.60186689 0.00000000 0.00000000
0 8 2 -0.75000000 0.30555600 -0.38888900 0 7.06711000 0.60000000 0.00000000 -0.13619042 1.72723531 0.24727918 0.00000000 0.00000000
0 8 3 -0.75000000 0.30555600 -0.18333300 0 8.08962000 0.70000000 0.00000000 0.01611568 1.65685163 0.86208700 0.00000000 0.00000000
0 8 4 -0.75000000 0.30555600 0.02222220 0 10.10130000 0.90000000 0.00000000 -0.10707298 1.02788732 0.23945866 0.00000000 0.00000000
0 8 5 -0.75000000 0.30555600 0.22777800 0 11.03220000 1.00000000 0.00000000 -0.75285351 2.03491537 1.04437040 0.00000000 0.00000000
0 8 6 -0.75000000 0.30555600 0.43333300 0 11.11410000 1.00000000 0.00000000 -0.55326520 1.41890786 0.79433796 0.00000000 0.00000000
0 8 7 -0.75000000 0.30555600 0.63888900 0 11.09600000 1.00000000 0.00000000 -0.22202956 1.05601486 -0.11875224 0.00000000 0.00000000
0 8 8 -0.75000000 0.30555600 0.84444400 0 11.11330000 1.00000000 0.00000000 -1.26433476 1.35853424 0.68854512 0.00000000 0.00000000
0 8 9 -0.75000000 0.30555600 1.05000000 0 11.12010000 1.00000000 0.00000000 -0.62700064 0.75857414 1.12422783 0.00000000 0.00000000
0 9 0 -0.75000000 0.35000000 -0.80000000 0 5.02739000 0.40000000 0.00000000 0.57700334 1.38076952 1.02618986 0.00000000 0.00000000
0 9 1 -0.75000000 0.35000000 -0.59444400 0 4.04621000 0.30000000 0.00000000 0.33237529 0.97595684 0.76799317 0.00000000 0.00000000
0 9 2 -0.75000000 0.35000000 -0.38888900 0 6.07122000 0.50000000 0.00000000 0.55630881 0.91167247 0.64827661 0.00000000 0.00000000
0 9 3 -0.75000000 0.35000000 -0.18333300 0 7.06318000 0.60000000 0.00000000 -0.17748055 1.64729323 0.33606151 0.00000000 0.00000000
